row_id,timestamp,consensus,node_count,network_latency_ms,tx_throughput_tps,energy_joules_per_min,security_risk_score,vehicle_count,vehicle_count_variability,fault_tolerance_requirement,notes
255,2026-02-04T16:23:44.502509,HotStuff,9,58.85,639.96,178781.17,0.1915,208,13.53,0.7701,
256,2026-02-04T16:24:44.502509,PoW,4,307.02,1.0,6379.56,0.0952,202,3.66,0.4322,
257,2026-02-04T16:24:44.502509,PoS,3,123.38,1.0,260.42,0.1749,202,3.66,0.444,
258,2026-02-04T16:24:44.502509,Raft,13,44.18,1072.54,408794.23,0.1131,202,3.66,0.5492,
259,2026-02-04T16:24:44.502509,PBFT,4,147.69,386.19,223277.91,0.1526,202,3.66,0.788,
260,2026-02-04T16:24:44.502509,HotStuff,9,17.17,3835.77,1526855.04,0.1099,202,3.66,0.7708,
261,2026-02-04T16:25:44.502509,PoW,4,151.79,1.0,5291.48,0.274,130,23.0,0.411,
262,2026-02-04T16:25:44.502509,PoS,3,112.04,256.81,67194.25,0.3401,130,23.0,0.4642,
263,2026-02-04T16:25:44.502509,Raft,13,79.15,1.0,420.68,0.2778,130,23.0,0.6093,
264,2026-02-04T16:25:44.502509,PBFT,5,83.27,418.87,247406.8,0.3153,130,23.0,0.7793,
265,2026-02-04T16:25:44.502509,HotStuff,9,148.81,1.0,485.67,0.248,130,23.0,0.7968,
266,2026-02-04T16:26:44.502509,PoW,5,139.18,1.0,5049.73,0.115,239,9.01,0.4269,
267,2026-02-04T16:26:44.502509,PoS,3,115.73,1.0,308.8,0.2316,239,9.01,0.426,
268,2026-02-04T16:26:44.502509,Raft,13,127.77,1.0,331.41,0.1695,239,9.01,0.6289,
269,2026-02-04T16:26:44.502509,PBFT,5,71.56,1.0,681.27,0.16,239,9.01,0.7598,
270,2026-02-04T16:26:44.502509,HotStuff,9,101.93,2199.97,1173911.73,0.1202,239,9.01,0.7602,
271,2026-02-04T16:27:44.502509,PoW,5,357.35,1.0,5557.8,0.093,182,1.22,0.3713,
272,2026-02-04T16:27:44.502509,PoS,3,148.64,1.0,329.79,0.1205,182,1.22,0.4218,
273,2026-02-04T16:27:44.502509,Raft,13,94.8,1.0,457.56,0.1115,182,1.22,0.5537,
274,2026-02-04T16:27:44.502509,PBFT,5,113.61,272.59,163777.95,0.1708,182,1.22,0.7277,
275,2026-02-04T16:27:44.502509,HotStuff,8,62.23,3938.57,1806841.76,0.1049,182,1.22,0.7556,
276,2026-02-04T16:28:44.502509,PoW,6,372.24,41.98,375416.4,0.2558,187,26.93,0.4221,
277,2026-02-04T16:28:44.502509,PoS,3,143.58,274.11,83331.61,0.3136,187,26.93,0.4637,
278,2026-02-04T16:28:44.502509,Raft,12,100.33,43.53,9411.37,0.3332,187,26.93,0.6489,
279,2026-02-04T16:28:44.502509,PBFT,5,196.2,99.31,70569.53,0.3653,187,26.93,0.7965,
280,2026-02-04T16:28:44.502509,HotStuff,9,5.05,1.0,473.0,0.3103,187,26.93,0.8128,
281,2026-02-04T16:29:44.502509,PoW,6,494.57,1.0,5363.64,0.201,218,20.49,0.4068,
282,2026-02-04T16:29:44.502509,PoS,3,71.3,1.0,222.7,0.2616,218,20.49,0.4868,
283,2026-02-04T16:29:44.502509,Raft,13,65.68,607.32,262299.25,0.2567,218,20.49,0.5941,
284,2026-02-04T16:29:44.502509,PBFT,6,148.83,1.0,675.04,0.3046,218,20.49,0.7798,
285,2026-02-04T16:29:44.502509,HotStuff,8,58.07,1840.8,433402.64,0.2128,218,20.49,0.7644,
286,2026-02-04T16:30:44.502509,PoW,6,227.91,25.89,181012.25,0.2187,195,21.74,0.4292,
287,2026-02-04T16:30:44.502509,PoS,4,208.75,1.0,316.65,0.3103,195,21.74,0.5029,
288,2026-02-04T16:30:44.502509,Raft,13,32.01,1685.91,611495.44,0.2818,195,21.74,0.597,
289,2026-02-04T16:30:44.502509,PBFT,7,266.04,34.26,18316.02,0.3254,195,21.74,0.7954,
290,2026-02-04T16:30:44.502509,HotStuff,8,113.35,1128.09,457517.76,0.255,195,21.74,0.7781,
291,2026-02-04T16:31:44.502509,PoW,5,264.35,103.01,626873.32,0.1522,194,12.39,0.4197,
292,2026-02-04T16:31:44.502509,PoS,4,135.22,1.0,228.72,0.2178,194,12.39,0.4298,
293,2026-02-04T16:31:44.502509,Raft,12,106.77,1.0,353.11,0.2006,194,12.39,0.6138,
294,2026-02-04T16:31:44.502509,PBFT,7,201.27,451.38,267277.16,0.2528,194,12.39,0.7705,
295,2026-02-04T16:31:44.502509,HotStuff,8,138.32,1.0,464.87,0.1753,194,12.39,0.7905,
296,2026-02-04T16:32:44.502509,PoW,5,270.49,102.85,761016.87,0.1399,158,10.39,0.4027,
297,2026-02-04T16:32:44.502509,PoS,4,102.79,129.98,39206.37,0.178,158,10.39,0.4413,
298,2026-02-04T16:32:44.502509,Raft,11,57.53,1243.64,448294.06,0.1765,158,10.39,0.5723,
299,2026-02-04T16:32:44.502509,PBFT,8,94.29,1525.67,749357.3,0.2328,158,10.39,0.7724,
300,2026-02-04T16:32:44.502509,HotStuff,8,89.82,210.31,72772.54,0.1601,158,10.39,0.7326,
301,2026-02-04T16:33:44.502509,PoW,5,368.3,47.85,422992.34,0.4314,203,44.78,0.4774,
302,2026-02-04T16:33:44.502509,PoS,5,143.99,329.4,91709.06,0.4977,203,44.78,0.5483,
303,2026-02-04T16:33:44.502509,Raft,11,35.74,1.0,282.77,0.5068,203,44.78,0.7013,
304,2026-02-04T16:33:44.502509,PBFT,8,78.73,665.16,296690.77,0.5357,203,44.78,0.8691,
305,2026-02-04T16:33:44.502509,HotStuff,8,47.89,1.0,474.21,0.4066,203,44.78,0.8343,
306,2026-02-04T16:34:44.502509,PoW,5,221.12,1.0,8942.1,0.1003,170,3.83,0.3651,
307,2026-02-04T16:34:44.502509,PoS,5,115.07,1072.09,465600.02,0.1563,170,3.83,0.4561,
308,2026-02-04T16:34:44.502509,Raft,12,85.46,333.96,118987.87,0.1043,170,3.83,0.5612,
309,2026-02-04T16:34:44.502509,PBFT,7,118.7,608.7,405064.43,0.1876,170,3.83,0.7053,
310,2026-02-04T16:34:44.502509,HotStuff,8,53.11,2175.1,574710.03,0.1025,170,3.83,0.711,
311,2026-02-04T16:35:44.502509,PoW,6,248.37,66.86,553390.07,0.0883,179,2.77,0.3922,
312,2026-02-04T16:35:44.502509,PoS,5,162.01,1.0,379.11,0.1562,179,2.77,0.4385,
313,2026-02-04T16:35:44.502509,Raft,11,85.37,756.02,304722.86,0.1133,179,2.77,0.5602,
314,2026-02-04T16:35:44.502509,PBFT,7,202.46,193.4,175682.98,0.166,179,2.77,0.7644,
315,2026-02-04T16:35:44.502509,HotStuff,9,41.1,3364.09,1120220.38,0.0858,179,2.77,0.7159,
316,2026-02-04T16:36:44.502509,PoW,7,366.98,1.0,9941.9,0.212,187,21.08,0.4481,
317,2026-02-04T16:36:44.502509,PoS,5,91.87,227.66,50295.25,0.3006,187,21.08,0.4486,
318,2026-02-04T16:36:44.502509,Raft,12,71.49,1259.1,453920.82,0.2547,187,21.08,0.6255,
319,2026-02-04T16:36:44.502509,PBFT,7,191.21,1.0,613.8,0.3106,187,21.08,0.7853,
320,2026-02-04T16:36:44.502509,HotStuff,9,100.42,1.0,467.99,0.2547,187,21.08,0.7531,
321,2026-02-04T16:37:44.502509,PoW,7,239.72,12.73,126111.73,0.1576,221,9.19,0.3952,
322,2026-02-04T16:37:44.502509,PoS,5,175.7,286.66,135316.6,0.1985,221,9.19,0.4646,
323,2026-02-04T16:37:44.502509,Raft,12,78.05,1.0,295.66,0.1835,221,9.19,0.5713,
324,2026-02-04T16:37:44.502509,PBFT,7,189.08,365.38,224136.71,0.2526,221,9.19,0.7699,
325,2026-02-04T16:37:44.502509,HotStuff,8,50.7,3397.9,1882900.37,0.1412,221,9.19,0.7469,
326,2026-02-04T16:38:44.502509,PoW,7,431.57,99.03,791002.34,0.282,236,25.28,0.4789,
327,2026-02-04T16:38:44.502509,PoS,5,159.8,161.13,24180.04,0.327,236,25.28,0.4623,
328,2026-02-04T16:38:44.502509,Raft,12,83.74,2533.91,710795.57,0.3007,236,25.28,0.6284,
329,2026-02-04T16:38:44.502509,PBFT,7,192.28,1.0,682.67,0.3601,236,25.28,0.8026,
330,2026-02-04T16:38:44.502509,HotStuff,9,98.51,369.98,138660.03,0.2737,236,25.28,0.7844,
331,2026-02-04T16:39:44.502509,PoW,7,296.46,1.0,8546.07,0.255,193,23.23,0.4321,
332,2026-02-04T16:39:44.502509,PoS,5,68.14,1.0,235.91,0.2967,193,23.23,0.4712,
333,2026-02-04T16:39:44.502509,Raft,13,86.84,1.0,296.52,0.2973,193,23.23,0.5921,
334,2026-02-04T16:39:44.502509,PBFT,7,156.22,222.81,143777.06,0.3239,193,23.23,0.7603,
335,2026-02-04T16:39:44.502509,HotStuff,9,66.12,1840.26,727126.91,0.2951,193,23.23,0.7907,
336,2026-02-04T16:40:44.502509,PoW,7,440.34,26.05,218804.3,0.159,254,12.21,0.4004,
337,2026-02-04T16:40:44.502509,PoS,5,153.1,585.76,210554.21,0.1836,254,12.21,0.4274,
338,2026-02-04T16:40:44.502509,Raft,13,123.53,101.79,49949.98,0.2421,254,12.21,0.6202,
339,2026-02-04T16:40:44.502509,PBFT,7,195.18,617.34,387642.02,0.2259,254,12.21,0.7618,
340,2026-02-04T16:40:44.502509,HotStuff,9,51.16,1.0,334.25,0.2015,254,12.21,0.771,
341,2026-02-04T16:41:44.502509,PoW,7,494.31,1.0,6850.28,0.1043,178,3.46,0.3907,
342,2026-02-04T16:41:44.502509,PoS,5,84.33,388.14,109226.68,0.1059,178,3.46,0.3957,
343,2026-02-04T16:41:44.502509,Raft,14,66.35,1.0,341.71,0.0829,178,3.46,0.5181,
344,2026-02-04T16:41:44.502509,PBFT,6,132.7,1.0,659.5,0.16,178,3.46,0.7512,
345,2026-02-04T16:41:44.502509,HotStuff,8,57.58,1583.29,951043.44,0.0722,178,3.46,0.7617,
346,2026-02-04T16:42:44.502509,PoW,7,347.64,1.0,6153.26,0.0955,191,4.31,0.3743,
347,2026-02-04T16:42:44.502509,PoS,6,128.95,1.0,291.8,0.1682,191,4.31,0.4656,
348,2026-02-04T16:42:44.502509,Raft,14,78.33,573.96,173062.29,0.1306,191,4.31,0.5761,
349,2026-02-04T16:42:44.502509,PBFT,7,187.73,80.21,71343.46,0.1919,191,4.31,0.7466,
350,2026-02-04T16:42:44.502509,HotStuff,8,50.91,1869.29,663014.49,0.0871,191,4.31,0.7265,
351,2026-02-04T16:43:44.502509,PoW,6,427.31,21.91,136522.8,0.119,229,7.0,0.3789,
352,2026-02-04T16:43:44.502509,PoS,6,206.13,339.09,100900.8,0.1946,229,7.0,0.4395,
353,2026-02-04T16:43:44.502509,Raft,14,103.75,1.0,271.23,0.1804,229,7.0,0.5948,
354,2026-02-04T16:43:44.502509,PBFT,7,204.64,1.0,472.83,0.1686,229,7.0,0.7961,
355,2026-02-04T16:43:44.502509,HotStuff,7,108.4,1960.11,886770.84,0.1437,229,7.0,0.7844,
356,2026-02-04T16:44:44.502509,PoW,6,147.91,8.04,59764.51,0.1305,221,4.33,0.4254,
357,2026-02-04T16:44:44.502509,PoS,5,135.63,1.0,294.65,0.1613,221,4.33,0.4295,
358,2026-02-04T16:44:44.502509,Raft,13,9.41,1.0,315.64,0.1444,221,4.33,0.5566,
359,2026-02-04T16:44:44.502509,PBFT,7,257.76,85.37,40791.04,0.163,221,4.33,0.7739,
360,2026-02-04T16:44:44.502509,HotStuff,6,5.0,1.0,465.44,0.1106,221,4.33,0.7705,node_leave
361,2026-02-04T16:45:44.502509,PoW,5,337.57,1.0,3701.3,0.1221,144,5.83,0.3758,
362,2026-02-04T16:45:44.502509,PoS,5,132.21,21.28,5256.68,0.1788,144,5.83,0.4256,
363,2026-02-04T16:45:44.502509,Raft,13,57.5,1136.4,430768.26,0.1551,144,5.83,0.5993,
364,2026-02-04T16:45:44.502509,PBFT,8,73.74,19.23,15547.62,0.1755,144,5.83,0.7455,
365,2026-02-04T16:45:44.502509,HotStuff,6,22.23,785.01,285026.43,0.101,144,5.83,0.7355,
366,2026-02-04T16:46:44.502509,PoW,5,378.48,1.0,9148.98,0.066,252,1.0,0.4366,
367,2026-02-04T16:46:44.502509,PoS,4,171.94,196.63,73973.6,0.0887,252,1.0,0.3947,
368,2026-02-04T16:46:44.502509,Raft,12,72.62,333.15,66483.54,0.0716,252,1.0,0.5871,
369,2026-02-04T16:46:44.502509,PBFT,8,192.12,1.0,833.72,0.1454,252,1.0,0.7656,
370,2026-02-04T16:46:44.502509,HotStuff,7,57.12,2855.1,996451.13,0.0685,252,1.0,0.7524,
371,2026-02-04T16:47:44.502509,PoW,6,210.95,1.0,8856.91,0.2704,213,28.05,0.4386,
372,2026-02-04T16:47:44.502509,PoS,3,180.61,1.0,308.18,0.3416,213,28.05,0.4999,
373,2026-02-04T16:47:44.502509,Raft,11,29.87,442.64,131142.25,0.2898,213,28.05,0.6594,
374,2026-02-04T16:47:44.502509,PBFT,8,197.01,477.16,344516.49,0.3813,213,28.05,0.7744,
375,2026-02-04T16:47:44.502509,HotStuff,7,63.15,1005.28,323298.22,0.2966,213,28.05,0.7836,
376,2026-02-04T16:48:44.502509,PoW,6,7.18,1.0,6114.98,0.1358,225,5.54,0.422,
377,2026-02-04T16:48:44.502509,PoS,3,102.69,1.0,191.05,0.1565,225,5.54,0.4351,
378,2026-02-04T16:48:44.502509,Raft,12,66.74,1.0,248.82,0.1243,225,5.54,0.5672,
379,2026-02-04T16:48:44.502509,PBFT,9,77.13,638.03,542028.46,0.1622,225,5.54,0.7471,
380,2026-02-04T16:48:44.502509,HotStuff,7,58.13,1.0,543.85,0.1198,225,5.54,0.7652,
381,2026-02-04T16:49:44.502509,PoW,6,159.78,53.97,416440.69,0.142,269,9.26,0.4349,
382,2026-02-04T16:49:44.502509,PoS,4,157.02,1.0,270.49,0.2121,269,9.26,0.4665,
383,2026-02-04T16:49:44.502509,Raft,12,100.12,2389.5,966521.58,0.141,269,9.26,0.5856,
384,2026-02-04T16:49:44.502509,PBFT,9,152.17,1.0,904.98,0.2198,269,9.26,0.76,
385,2026-02-04T16:49:44.502509,HotStuff,6,54.67,1375.96,406998.44,0.1356,269,9.26,0.8027,
386,2026-02-04T16:50:44.502509,PoW,6,433.08,18.21,180835.36,0.0624,162,2.84,0.4023,
387,2026-02-04T16:50:44.502509,PoS,5,127.82,299.41,82935.69,0.1548,162,2.84,0.4248,
388,2026-02-04T16:50:44.502509,Raft,12,99.22,784.32,192092.89,0.1465,162,2.84,0.6051,
389,2026-02-04T16:50:44.502509,PBFT,8,164.94,1.0,875.31,0.1452,162,2.84,0.7284,
390,2026-02-04T16:50:44.502509,HotStuff,7,84.25,67.0,33549.02,0.0897,162,2.84,0.7564,
391,2026-02-04T16:51:44.502509,PoW,5,355.38,1.0,4740.22,0.0584,236,2.01,0.4248,
392,2026-02-04T16:51:44.502509,PoS,4,113.86,1.0,308.47,0.1617,236,2.01,0.4425,
393,2026-02-04T16:51:44.502509,Raft,11,26.38,2137.31,552318.39,0.1229,236,2.01,0.5653,
394,2026-02-04T16:51:44.502509,PBFT,7,191.21,549.67,407138.18,0.1913,236,2.01,0.7646,
395,2026-02-04T16:51:44.502509,HotStuff,6,33.6,3014.11,1113594.0,0.0998,236,2.01,0.7275,
396,2026-02-04T16:52:44.502509,PoW,5,353.4,1.0,9855.85,0.3225,234,34.8,0.4618,
397,2026-02-04T16:52:44.502509,PoS,4,91.07,429.69,177699.5,0.4264,234,34.8,0.4879,
398,2026-02-04T16:52:44.502509,Raft,11,31.04,1013.33,340063.15,0.3579,234,34.8,0.6788,
399,2026-02-04T16:52:44.502509,PBFT,8,134.56,22.16,16639.23,0.408,234,34.8,0.8224,
400,2026-02-04T16:52:44.502509,HotStuff,6,87.03,1.0,326.07,0.3587,234,34.8,0.8048,
401,2026-02-04T16:53:44.502509,PoW,6,121.05,1.0,7310.81,0.2614,166,25.31,0.4443,
402,2026-02-04T16:53:44.502509,PoS,4,106.82,699.48,127819.26,0.3169,166,25.31,0.449,
403,2026-02-04T16:53:44.502509,Raft,10,71.83,2687.74,887184.76,0.3246,166,25.31,0.6193,
404,2026-02-04T16:53:44.502509,PBFT,8,123.63,510.63,251309.02,0.341,166,25.31,0.794,
405,2026-02-04T16:53:44.502509,HotStuff,6,119.14,1013.37,558585.35,0.2872,166,25.31,0.8008,
406,2026-02-04T16:54:44.502509,PoW,7,389.4,45.82,424558.55,0.0705,207,1.48,0.3845,
407,2026-02-04T16:54:44.502509,PoS,4,202.72,1.0,356.27,0.106,207,1.48,0.4026,
408,2026-02-04T16:54:44.502509,Raft,11,52.49,846.95,185260.49,0.1169,207,1.48,0.6042,
409,2026-02-04T16:54:44.502509,PBFT,7,224.23,298.03,212572.81,0.1973,207,1.48,0.7784,
410,2026-02-04T16:54:44.502509,HotStuff,6,76.57,1.0,378.82,0.0994,207,1.48,0.773,
411,2026-02-04T16:55:44.502509,PoW,7,344.92,1.0,6780.44,0.1929,222,17.12,0.4211,network_partition
412,2026-02-04T16:55:44.502509,PoS,4,23.55,567.1,154763.44,0.2908,222,17.12,0.5096,
413,2026-02-04T16:55:44.502509,Raft,11,85.79,504.43,142161.98,0.2278,222,17.12,0.6084,congestion_event
414,2026-02-04T16:55:44.502509,PBFT,8,183.02,145.2,80092.99,0.2965,222,17.12,0.7512,
415,2026-02-04T16:55:44.502509,HotStuff,5,120.01,1.0,343.46,0.1964,222,17.12,0.763,
416,2026-02-04T16:56:44.502509,PoW,7,242.83,1.0,8768.04,0.153,247,9.97,0.464,
417,2026-02-04T16:56:44.502509,PoS,5,174.57,73.7,26921.27,0.2007,247,9.97,0.4506,
418,2026-02-04T16:56:44.502509,Raft,11,44.1,719.94,227829.77,0.2042,247,9.97,0.5931,
419,2026-02-04T16:56:44.502509,PBFT,9,322.94,286.77,185686.27,0.2454,247,9.97,0.7387,
420,2026-02-04T16:56:44.502509,HotStuff,5,61.19,1.0,297.27,0.1575,247,9.97,0.808,
421,2026-02-04T16:57:44.502509,PoW,8,556.47,5.61,77325.91,0.1978,146,15.77,0.4023,
422,2026-02-04T16:57:44.502509,PoS,5,121.87,291.92,97587.21,0.2737,146,15.77,0.4576,
423,2026-02-04T16:57:44.502509,Raft,12,103.65,1.0,244.98,0.2331,146,15.77,0.6494,
424,2026-02-04T16:57:44.502509,PBFT,10,50.99,506.64,327273.19,0.2708,146,15.77,0.7553,
425,2026-02-04T16:57:44.502509,HotStuff,5,5.99,1585.65,673534.57,0.2096,146,15.77,0.7802,
426,2026-02-04T16:58:44.502509,PoW,7,397.78,1.0,6592.02,0.199,192,19.68,0.4068,
427,2026-02-04T16:58:44.502509,PoS,5,237.16,685.68,193974.19,0.2635,192,19.68,0.4391,
428,2026-02-04T16:58:44.502509,Raft,12,103.89,1597.85,627576.32,0.2826,192,19.68,0.6461,
429,2026-02-04T16:58:44.502509,PBFT,10,132.99,317.8,192497.16,0.3384,192,19.68,0.7999,
430,2026-02-04T16:58:44.502509,HotStuff,5,83.23,1.0,259.45,0.2357,192,19.68,0.7813,
431,2026-02-04T16:59:44.502509,PoW,8,467.48,1.0,11432.34,0.09,196,5.94,0.4032,
432,2026-02-04T16:59:44.502509,PoS,4,43.22,828.24,219664.94,0.1366,196,5.94,0.4075,
433,2026-02-04T16:59:44.502509,Raft,11,80.11,107.84,35919.44,0.1407,196,5.94,0.5888,
434,2026-02-04T16:59:44.502509,PBFT,10,196.49,1.0,622.69,0.1713,196,5.94,0.7283,
435,2026-02-04T16:59:44.502509,HotStuff,5,76.39,1217.32,514828.03,0.1391,196,5.94,0.7344,
436,2026-02-04T17:00:44.502509,PoW,8,363.75,25.64,192931.39,0.118,229,5.46,0.4175,
437,2026-02-04T17:00:44.502509,PoS,4,168.38,367.85,110122.52,0.1843,229,5.46,0.4585,
438,2026-02-04T17:00:44.502509,Raft,12,48.34,311.82,97159.38,0.1675,229,5.46,0.5944,
439,2026-02-04T17:00:44.502509,PBFT,10,110.28,266.52,198624.38,0.2334,229,5.46,0.7811,
440,2026-02-04T17:00:44.502509,HotStuff,5,109.42,946.87,480702.39,0.1436,229,5.46,0.7526,
441,2026-02-04T17:01:44.502509,PoW,9,512.23,70.1,474812.12,0.1054,208,4.99,0.4094,
442,2026-02-04T17:01:44.502509,PoS,4,118.28,281.44,53850.16,0.1655,208,4.99,0.3886,
443,2026-02-04T17:01:44.502509,Raft,12,100.85,4424.89,1318485.88,0.1598,208,4.99,0.6236,
444,2026-02-04T17:01:44.502509,PBFT,10,52.37,1.0,855.43,0.1559,208,4.99,0.7021,
445,2026-02-04T17:01:44.502509,HotStuff,5,86.72,1.0,430.78,0.1147,208,4.99,0.7428,
446,2026-02-04T17:02:44.502509,PoW,9,305.5,38.18,267872.75,0.1784,214,20.22,0.4299,
447,2026-02-04T17:02:44.502509,PoS,5,182.61,1.0,375.11,0.2679,214,20.22,0.4238,
448,2026-02-04T17:02:44.502509,Raft,12,96.65,678.95,223787.09,0.2455,214,20.22,0.6329,
449,2026-02-04T17:02:44.502509,PBFT,11,231.43,1.0,794.14,0.3218,214,20.22,0.7894,
450,2026-02-04T17:02:44.502509,HotStuff,5,33.11,1.0,208.22,0.1997,214,20.22,0.771,
451,2026-02-04T17:03:44.502509,PoW,9,246.85,49.27,432664.29,0.1105,221,4.9,0.4334,
452,2026-02-04T17:03:44.502509,PoS,6,163.85,249.81,78520.66,0.1559,221,4.9,0.4352,
453,2026-02-04T17:03:44.502509,Raft,11,32.66,1.0,236.22,0.1213,221,4.9,0.5909,
454,2026-02-04T17:03:44.502509,PBFT,10,188.82,467.94,301815.57,0.1621,221,4.9,0.7548,
455,2026-02-04T17:03:44.502509,HotStuff,5,6.8,1.0,309.97,0.1151,221,4.9,0.7541,
456,2026-02-04T17:04:44.502509,PoW,10,331.84,1.0,11769.5,0.0881,224,2.74,0.3907,
457,2026-02-04T17:04:44.502509,PoS,6,175.3,1.0,414.19,0.1225,224,2.74,0.4154,
458,2026-02-04T17:04:44.502509,Raft,11,46.61,1342.07,562931.53,0.1437,224,2.74,0.5787,
459,2026-02-04T17:04:44.502509,PBFT,9,172.36,1.0,774.13,0.1546,224,2.74,0.7482,
460,2026-02-04T17:04:44.502509,HotStuff,4,25.38,1.0,305.51,0.1062,224,2.74,0.7423,
461,2026-02-04T17:05:44.502509,PoW,10,469.32,23.93,160337.26,0.1309,214,10.93,0.3825,
462,2026-02-04T17:05:44.502509,PoS,7,121.7,600.07,136529.23,0.2134,214,10.93,0.4503,
463,2026-02-04T17:05:44.502509,Raft,11,9.65,312.78,54883.24,0.1903,214,10.93,0.6169,
464,2026-02-04T17:05:44.502509,PBFT,9,257.55,1.0,722.81,0.2553,214,10.93,0.7936,
465,2026-02-04T17:05:44.502509,HotStuff,3,77.7,1.0,431.98,0.1992,214,10.93,0.7661,
466,2026-02-04T17:06:44.502509,PoW,9,482.11,1.0,9961.35,0.197,265,21.1,0.4402,
467,2026-02-04T17:06:44.502509,PoS,7,152.86,569.95,265159.19,0.2819,265,21.1,0.4453,
468,2026-02-04T17:06:44.502509,Raft,10,59.95,1358.02,314539.93,0.2822,265,21.1,0.6682,
469,2026-02-04T17:06:44.502509,PBFT,10,295.21,163.29,127031.52,0.3018,265,21.1,0.7881,
470,2026-02-04T17:06:44.502509,HotStuff,3,88.32,1.0,340.05,0.2561,265,21.1,0.8084,
471,2026-02-04T17:07:44.502509,PoW,10,472.2,145.77,1123252.41,0.2085,217,19.19,0.4311,
472,2026-02-04T17:07:44.502509,PoS,8,210.51,1.0,369.24,0.2613,217,19.19,0.4691,
473,2026-02-04T17:07:44.502509,Raft,9,55.15,2426.08,582370.93,0.2604,217,19.19,0.6233,
474,2026-02-04T17:07:44.502509,PBFT,10,236.14,390.51,284678.93,0.3207,217,19.19,0.8324,
475,2026-02-04T17:07:44.502509,HotStuff,4,153.68,442.57,169892.41,0.2679,217,19.19,0.7783,
476,2026-02-04T17:08:44.502509,PoW,9,138.14,1.0,5061.89,0.1525,175,7.07,0.418,
477,2026-02-04T17:08:44.502509,PoS,9,108.65,219.23,59324.19,0.1225,175,7.07,0.3991,
478,2026-02-04T17:08:44.502509,Raft,9,57.63,320.4,75485.62,0.155,175,7.07,0.5699,
479,2026-02-04T17:08:44.502509,PBFT,10,167.49,1.0,861.32,0.1595,175,7.07,0.7585,
480,2026-02-04T17:08:44.502509,HotStuff,4,37.45,1.0,510.69,0.1556,175,7.07,0.7234,
481,2026-02-04T17:09:44.502509,PoW,10,303.33,54.41,469139.73,0.3823,191,42.59,0.4982,
482,2026-02-04T17:09:44.502509,PoS,10,77.24,732.48,375163.87,0.4586,191,42.59,0.5236,
483,2026-02-04T17:09:44.502509,Raft,10,49.07,830.06,200181.84,0.4699,191,42.59,0.6882,
484,2026-02-04T17:09:44.502509,PBFT,10,276.18,456.61,294400.05,0.4609,191,42.59,0.8238,
485,2026-02-04T17:09:44.502509,HotStuff,4,71.35,1.0,380.19,0.3799,191,42.59,0.8193,
486,2026-02-04T17:10:44.502509,PoW,10,339.33,1.0,9751.48,0.1144,213,1.7,0.3687,
487,2026-02-04T17:10:44.502509,PoS,10,232.8,611.56,266814.54,0.1116,213,1.7,0.4445,
488,2026-02-04T17:10:44.502509,Raft,10,67.27,1516.11,471050.2,0.1109,213,1.7,0.5773,
489,2026-02-04T17:10:44.502509,PBFT,9,70.97,840.93,603897.77,0.1477,213,1.7,0.774,node_join
490,2026-02-04T17:10:44.502509,HotStuff,3,57.01,1377.46,555138.29,0.1294,213,1.7,0.744,
491,2026-02-04T17:11:44.502509,PoW,9,325.31,1.0,10767.54,0.2817,219,28.35,0.4364,
492,2026-02-04T17:11:44.502509,PoS,10,134.04,1.0,348.91,0.3682,219,28.35,0.5197,
493,2026-02-04T17:11:44.502509,Raft,11,63.92,305.37,107747.77,0.3392,219,28.35,0.6783,
494,2026-02-04T17:11:44.502509,PBFT,9,231.14,1.0,746.83,0.3565,219,28.35,0.8156,
495,2026-02-04T17:11:44.502509,HotStuff,3,70.57,337.61,138730.41,0.311,219,28.35,0.7975,
496,2026-02-04T17:12:44.502509,PoW,8,383.51,1.0,8365.3,0.0757,207,1.26,0.3892,
497,2026-02-04T17:12:44.502509,PoS,11,217.23,1.0,314.82,0.1266,207,1.26,0.4292,network_partition
498,2026-02-04T17:12:44.502509,Raft,12,75.65,2388.27,749948.07,0.0932,207,1.26,0.5577,
499,2026-02-04T17:12:44.502509,PBFT,8,156.04,1059.85,681036.26,0.158,207,1.26,0.7541,
500,2026-02-04T17:12:44.502509,HotStuff,3,74.95,1.0,372.57,0.038,207,1.26,0.7342,
501,2026-02-04T17:13:44.502509,PoW,7,238.89,21.27,150252.14,0.1743,234,16.35,0.4066,
502,2026-02-04T17:13:44.502509,PoS,12,157.48,638.77,261867.86,0.288,234,16.35,0.4636,
503,2026-02-04T17:13:44.502509,Raft,12,65.79,1.0,340.09,0.2034,234,16.35,0.6182,
504,2026-02-04T17:13:44.502509,PBFT,6,314.56,169.9,92769.0,0.2586,234,16.35,0.7945,
505,2026-02-04T17:13:44.502509,HotStuff,3,5.0,1826.88,819902.63,0.1748,234,16.35,0.7871,
506,2026-02-04T17:14:44.502509,PoW,7,350.32,23.9,217773.21,0.1668,209,10.48,0.4261,
507,2026-02-04T17:14:44.502509,PoS,12,176.39,385.65,139128.89,0.202,209,10.48,0.4246,
508,2026-02-04T17:14:44.502509,Raft,13,102.69,1257.37,413554.5,0.1897,209,10.48,0.5588,
509,2026-02-04T17:14:44.502509,PBFT,6,105.17,73.02,34229.86,0.1834,209,10.48,0.7548,
